Actual RouteID,CustID,Longitude,Latitude
RT006006RouteTypeA,27251633,-80.847305,35.225687
RT002002RouteTypeA,27253472,-80.659414,35.077839
RT001001RouteTypeA,27261182,-80.693716,35.000799
RT006006RouteTypeC,27262781,-80.805681,35.03825
RT005005RouteTypeC,27263802,-81.029196,35.251168
RT003003RouteTypeC,27264799,-81.190633,35.315997
RT006006RouteTypeA,27265638,-80.832322,35.222715
RT011011RouteTypeB,27267331,-80.853361,35.199803
RT003003RouteTypeA,2727168,NULL,NULL
RT004004RouteTypeC,27272647,-80.698952,35.071588
RT002002RouteTypeA,27273222,-80.569787,35.013363
RT001001RouteTypeA,2727411,-80.847213,35.053972
RT011011RouteTypeC,27277263,-80.841291,35.225225
RT006006RouteTypeA,27280937,-80.865796,35.229667
RT006006RouteTypeA,27285726,-80.84591,35.238937
RT001001RouteTypeA,27291596,-80.81262,35.058458
RT008008RouteTypeA,27294308,-80.794427,35.410169
RT013013RouteTypeB,27295305,-80.756528,35.207287
RT006006RouteTypeA,27296844,-80.84584,35.238878
RT007007RouteTypeC,2730419,-80.904228,35.247275
RT003003RouteTypeA,27305288,NULL,NULL
RT004004RouteTypeA,27306758,-80.835987,35.15345
RT008008RouteTypeA,27318956,-80.868739,35.504797
RT001001RouteTypeC,27319776,-80.522605,34.987066
RT001001RouteTypeA,27320621,-80.773948,35.064149
RT001001RouteTypeC,27323616,-80.075435,34.966086
RT006006RouteTypeB,27325819,-80.878112,35.108764
RT004004RouteTypeC,27326426,-80.582367,35.019548
RT008008RouteTypeA,27328113,-80.879743,35.444131
RT016016RouteTypeB,27329314,-80.861145,35.443267
RT009009RouteTypeC,27333497,-80.648118,35.180363
RT009009RouteTypeC,27334702,-80.717378,35.122303
RT007007RouteTypeC,27335696,-80.878019,35.17731
RT009009RouteTypeC,27336482,-80.682856,35.138846
RT007007RouteTypeA,27339725,-80.778624,35.258485
RT012012RouteTypeC,27340996,-80.796262,35.292366
RT009009RouteTypeC,27342889,-80.736744,35.162488
RT008008RouteTypeA,27344560,-80.890145,35.476221
RT009009RouteTypeC,27345421,-80.706666,35.175036
RT008008RouteTypeA,27346507,-80.849145,35.497732
RT004004RouteTypeA,27347166,-80.937114,35.127672
RT004004RouteTypeA,27348144,-80.838679,35.153605
RT001001RouteTypeA,27349493,-80.744298,34.924583
RT004004RouteTypeA,27350885,-80.894984,35.148316
RT004004RouteTypeC,27352117,-80.747698,34.932741
RT001001RouteTypeA,27353682,-80.750536,34.933422
RT003003RouteTypeA,27354178,-81.036985,35.24277
RT009009RouteTypeC,27356416,-80.748175,35.15434
RT001001RouteTypeA,27359398,-80.812405,35.059317
RT012012RouteTypeC,2736193,-80.767799,35.273559
RT002002RouteTypeA,27363890,-80.676703,35.069046
RT002002RouteTypeA,27364611,NULL,NULL
RT008008RouteTypeA,27365325,-80.84216,35.410754
RT004004RouteTypeC,2736672,-80.69937,35.001926
RT008008RouteTypeC,27370570,-80.886519,35.346252
RT005005RouteTypeA,2737180,-80.869293,35.196762
RT004004RouteTypeA,27372129,-80.883321,35.081158
RT003003RouteTypeB,27373490,-80.771914,35.063365
RT005005RouteTypeA,27375458,-80.839569,35.174837
RT001001RouteTypeA,27376599,-80.743138,34.924491
RT002002RouteTypeA,2737790,-80.720657,35.117532
RT007007RouteTypeA,2737852,-80.805044,35.247863
RT005005RouteTypeC,27380969,-81.029233,35.251098
RT005005RouteTypeA,27381883,-80.808087,35.171265
RT004004RouteTypeA,27385472,-80.889227,35.180765
RT007007RouteTypeA,27388823,-80.736111,35.20351
RT012012RouteTypeC,27390449,-80.796935,35.257094
RT012012RouteTypeC,27391338,-80.781408,35.258951
RT006006RouteTypeA,27392317,-80.867872,35.22912
RT007007RouteTypeA,27393841,-80.762648,35.212064
RT001001RouteTypeB,27398508,-81.489586,35.292468
RT004004RouteTypeA,273999,-80.924602,35.151092
RT002002RouteTypeA,27401619,-80.623957,35.140923
RT010010RouteTypeC,27402911,-80.753106,35.248202
RT007007RouteTypeA,27406692,-80.805494,35.247064
RT002002RouteTypeA,27408351,-80.579695,35.022332
RT005005RouteTypeC,27409702,-81.169631,35.231947
RT001001RouteTypeA,27412762,-80.852267,35.053757
RT007007RouteTypeA,27421810,-80.748077,35.310776
RT008008RouteTypeC,27422513,-80.869946,35.356921
RT006006RouteTypeC,27423118,-80.848238,35.042835
RT005005RouteTypeA,27424550,-80.814142,35.218954
RT004004RouteTypeA,27426923,-80.875988,35.179327
RT006006RouteTypeA,27428989,-80.846851,35.2304
RT011011RouteTypeC,27432545,-80.814152,35.220413
RT010010RouteTypeC,27435172,-80.77091,35.213584
RT002002RouteTypeC,27436613,-81.540044,35.289561
RT008008RouteTypeB,27443746,-80.705931,35.121697
RT003003RouteTypeC,27445757,-81.344844,35.238389
RT001001RouteTypeC,27447178,-80.203556,35.002626
RT008008RouteTypeA,27448995,NULL,NULL
RT005005RouteTypeA,27455866,NULL,NULL
RT003003RouteTypeA,2745797,-81.134258,35.226923
RT007007RouteTypeA,27459667,-80.845266,35.240562
RT003003RouteTypeA,27463499,-81.18356,35.262501
RT009009RouteTypeC,27464362,-80.75023,35.176232
RT001001RouteTypeA,27465568,-80.851559,35.053398
RT003003RouteTypeA,27467878,-81.096315,35.220161
RT001001RouteTypeA,2747160,-80.835133,35.055828
RT004004RouteTypeC,27472656,-80.567575,35.012641
RT001001RouteTypeA,27473489,-80.780512,35.096018
RT005005RouteTypeC,27475385,-81.135143,35.242601
RT001001RouteTypeC,2747671,-80.523555,34.98607
RT007007RouteTypeC,2747729,-80.907563,35.210098
RT016016RouteTypeB,27479989,-80.863553,35.502271
RT009009RouteTypeC,27480318,-80.694963,35.211269
RT004004RouteTypeC,27481534,-80.727959,35.082176
RT004004RouteTypeC,27482946,-80.757182,34.957353
RT006006RouteTypeA,27483557,-80.845899,35.227773
RT007007RouteTypeA,27484270,-80.737742,35.297462
RT003003RouteTypeC,27486460,-81.207461,35.261639
RT004004RouteTypeC,2748713,-80.678878,35.067849
RT003003RouteTypeA,27488475,-81.133641,35.270227
RT008008RouteTypeC,27489931,-80.867078,35.404268
RT004004RouteTypeA,27493145,-80.929729,35.143321
RT007007RouteTypeA,27498814,-80.80455,35.248115
RT004004RouteTypeB,27503187,-81.139322,35.265195
RT003003RouteTypeA,27507201,-81.133711,35.265705
RT002002RouteTypeA,27509395,-80.524232,34.987109
RT007007RouteTypeC,27513644,-80.89765,35.225552
RT003003RouteTypeC,27515584,-81.392185,35.236619
RT006006RouteTypeA,27518855,-80.847938,35.225588
RT001001RouteTypeA,27519258,-80.745735,35.15214
RT012012RouteTypeC,27523297,NULL,NULL
RT004004RouteTypeA,27526309,-80.99003,35.100513
RT003003RouteTypeA,27527752,-80.919593,35.240481
RT005005RouteTypeB,2752950,-81.089567,35.355634
RT001001RouteTypeC,27530274,-80.520127,34.97622
RT005005RouteTypeC,27532108,-81.095758,35.360135
RT005005RouteTypeC,27533821,-81.061404,35.273982
RT005005RouteTypeB,27535554,-81.088573,35.353302
RT005005RouteTypeC,27538498,-81.098993,35.370873
RT005005RouteTypeC,27539734,-81.091947,35.355929
RT005005RouteTypeB,27540243,-81.094046,35.347732
RT002002RouteTypeC,27541297,-81.646517,35.423081
RT002002RouteTypeC,27542703,-81.643373,35.416354
RT002002RouteTypeC,27543137,-81.643723,35.416622
RT002002RouteTypeC,27544787,-81.500567,35.430382
RT002002RouteTypeA,27546405,NULL,NULL
RT001001RouteTypeA,2755284,-80.836243,35.056246
RT010010RouteTypeB,27554110,-80.776253,35.198494
RT003003RouteTypeC,27558742,-81.189951,35.317186
RT005005RouteTypeC,27559458,-81.094975,35.357941
RT002002RouteTypeC,27560455,-81.501447,35.449136
RT001001RouteTypeA,27561761,-80.751261,34.938208
RT002002RouteTypeC,27562755,-81.489657,35.269846
RT006006RouteTypeA,2756448,-80.840932,35.228068
RT010010RouteTypeC,27565299,-80.775437,35.227473
RT002002RouteTypeB,27567754,-80.519748,35.002591
RT002002RouteTypeC,27568192,-81.497676,35.386866
RT008008RouteTypeB,27569550,-80.698683,35.069925
RT007007RouteTypeA,27570723,-80.805999,35.247155
RT003003RouteTypeB,27575866,-80.809732,35.03724
RT006006RouteTypeA,27576483,-80.853452,35.215505
RT002002RouteTypeA,27577917,-80.557693,35.005384
RT008008RouteTypeB,27579605,-80.634956,35.062339
RT008008RouteTypeA,2758046,-80.878992,35.445005
RT011011RouteTypeC,27581416,-80.798751,35.250105
RT008008RouteTypeA,27584773,-80.853812,35.495377
RT004004RouteTypeA,27585236,-80.82766,35.146674
RT002002RouteTypeC,27591401,-81.634576,35.403758
RT008008RouteTypeA,27592428,-80.87962,35.446609
RT004004RouteTypeA,27593174,-80.841447,35.151894
RT002002RouteTypeA,27594430,-80.71505,35.133687
RT004004RouteTypeA,27595846,NULL,NULL
RT001001RouteTypeA,27596818,-80.814362,35.062351
RT002002RouteTypeA,27597699,-80.714057,35.154518
RT003003RouteTypeC,27600650,-81.361259,35.240144
RT001001RouteTypeA,27601613,-80.780335,35.09922
RT006006RouteTypeC,27602645,-80.85269,35.088298
RT006006RouteTypeC,27603351,-80.877903,35.152885
RT003003RouteTypeA,27604710,-81.122971,35.241447
RT006006RouteTypeA,27608539,-80.838487,35.228322
RT010010RouteTypeB,2760962,-80.829822,35.14691
RT004004RouteTypeA,27610411,-80.876047,35.160997
RT003003RouteTypeC,27612367,-81.332527,35.230638
RT003003RouteTypeC,27613953,-81.363434,35.239457
RT002002RouteTypeC,2761444,-81.548457,35.280727
RT002002RouteTypeC,27615101,-81.49096,35.269675
RT002002RouteTypeC,27616809,-81.523752,35.306534
RT009009RouteTypeC,27617834,-80.688101,35.18638
RT006006RouteTypeC,27618886,-80.886778,35.086634
RT009009RouteTypeC,27619926,-80.737627,35.161086
RT010010RouteTypeC,276204,-80.760632,35.201606
RT009009RouteTypeC,27621264,-80.726125,35.199542
RT012012RouteTypeC,27622879,-80.766178,35.273205
RT005005RouteTypeC,27623504,-81.134397,35.242332
RT005005RouteTypeC,27625301,-81.175135,35.263769
RT005005RouteTypeC,27626769,-81.16697,35.2136
RT003003RouteTypeC,27627643,-81.254684,35.258039
RT003003RouteTypeC,27628157,-81.369665,35.384956
RT001001RouteTypeC,27629429,-80.205045,35.002268
RT001001RouteTypeC,27630790,-80.052936,34.963924
RT004004RouteTypeC,27632595,-80.548812,34.996068
RT004004RouteTypeC,27633331,-80.566761,34.982758
RT001001RouteTypeC,27634114,-80.37499,34.98406
RT004004RouteTypeC,276358,-80.571659,35.001803
RT004004RouteTypeC,27636610,-80.547329,34.972585
RT001001RouteTypeC,2763723,-80.456104,34.982325
RT004004RouteTypeC,27638570,NULL,NULL
RT005005RouteTypeC,27639296,-81.158633,35.302801
RT012012RouteTypeC,27640665,-80.826269,35.328878
RT012012RouteTypeC,27641847,-80.7127,35.311191
RT012012RouteTypeC,27642898,-80.766046,35.279266
RT012012RouteTypeC,27643764,-80.774927,35.260993
RT012012RouteTypeC,27644804,-80.800455,35.298912
RT012012RouteTypeC,27645547,-80.790971,35.258321
RT010010RouteTypeC,27646332,-80.736641,35.203844
RT010010RouteTypeC,2764961,-80.725546,35.224626
RT010010RouteTypeC,27650620,-80.741035,35.228531
RT010010RouteTypeC,27651763,-80.750624,35.248891
RT010010RouteTypeC,2765275,NULL,NULL
RT010010RouteTypeC,27653726,-80.796837,35.190977
RT010010RouteTypeC,27654311,-80.768083,35.213383
RT011011RouteTypeC,27656450,-80.830169,35.247026
RT012012RouteTypeC,2765795,-80.834571,35.278331
RT011011RouteTypeC,27658444,-80.8584,35.240606
RT007007RouteTypeC,27659586,-80.879977,35.235401
RT007007RouteTypeC,27660504,-80.937111,35.245211
RT011011RouteTypeC,27661467,-80.854648,35.263059
RT007007RouteTypeC,27662465,-80.903384,35.210848
RT006006RouteTypeC,27664669,-80.895447,35.134752
RT006006RouteTypeC,27665657,-80.92523,35.149508
RT007007RouteTypeC,27666399,-80.877874,35.194946
RT009009RouteTypeC,27667160,-80.739408,35.162344
RT007007RouteTypeC,27668365,-80.896572,35.224608
RT009009RouteTypeC,27669326,-80.647348,35.180195
RT002002RouteTypeC,2767057,-81.535736,35.293557
RT003003RouteTypeC,2767147,-81.366617,35.268634
RT003003RouteTypeC,27672887,-81.190558,35.317359
RT005005RouteTypeC,27673206,-81.135154,35.242354
RT005005RouteTypeC,27674157,-81.134376,35.268613
RT005005RouteTypeC,27675671,-81.175993,35.250915
RT006006RouteTypeC,27676927,-80.94574,35.131305
RT006006RouteTypeC,27677357,-80.876321,35.151297
RT009009RouteTypeC,27678267,-80.673146,35.208805
RT012012RouteTypeC,27679594,-80.736039,35.258307
RT008008RouteTypeC,27680144,-80.938192,35.275485
RT011011RouteTypeC,27681765,-80.818042,35.212345
RT008008RouteTypeC,27683478,-80.856987,35.304855
RT006006RouteTypeC,2768412,-80.987552,35.102519
RT003003RouteTypeC,27688817,-81.41045,35.215832
RT007007RouteTypeA,27691976,NULL,NULL
RT011011RouteTypeC,27692619,-80.843101,35.227101
RT006006RouteTypeA,27693888,-80.866295,35.20292
RT005005RouteTypeA,27694344,-80.8139,35.219566
RT006006RouteTypeA,2769757,-80.845872,35.238931
RT007007RouteTypeC,27698286,-80.922979,35.190186
RT002002RouteTypeC,27699184,-81.539937,35.28948
RT003003RouteTypeC,27700472,-81.267746,35.28602
RT003003RouteTypeC,27701871,-81.455554,35.178029
RT004004RouteTypeA,27703363,-80.987332,35.100449
RT005005RouteTypeC,27704902,-81.02941,35.267395
RT001001RouteTypeA,27705486,-80.729438,35.081829
RT003003RouteTypeA,27707454,-81.135862,35.26423
RT002002RouteTypeA,27709669,NULL,NULL
RT008008RouteTypeA,27711850,-80.835315,35.341697
RT003003RouteTypeA,27712686,-81.143332,35.261398
RT012012RouteTypeB,27713925,-80.845148,35.309103
RT007007RouteTypeA,27714199,-80.804889,35.247452
RT006006RouteTypeC,27717956,-80.876171,35.163847
RT005005RouteTypeA,27718555,-80.849363,35.172222
RT008008RouteTypeA,27719774,-80.853237,35.494719
RT011011RouteTypeB,27721874,-80.882821,35.178926
RT008008RouteTypeA,27723185,-80.857254,35.347237
RT012012RouteTypeC,27726890,-80.755753,35.293845
RT005005RouteTypeA,27730314,-80.851457,35.196714
RT012012RouteTypeB,27732562,-80.839955,35.305772
RT012012RouteTypeB,27734313,-80.854414,35.264137
RT005005RouteTypeA,2773518,-80.807714,35.170765
RT002002RouteTypeC,27740620,-81.512877,35.295444
RT012012RouteTypeC,27742205,-80.762241,35.295461
RT002002RouteTypeA,27747620,-80.634697,35.107279
RT002002RouteTypeA,27748630,-80.719234,35.116568
RT004004RouteTypeC,27749768,-80.567776,35
RT007007RouteTypeB,27752345,-80.939718,35.135126
RT006006RouteTypeA,27756332,-80.841903,35.226109
RT007007RouteTypeA,27757731,-80.804446,35.247666
RT002002RouteTypeA,27761845,-80.703697,35.068965
RT001001RouteTypeA,27764171,-80.811693,35.053726
RT004004RouteTypeA,277660,-80.93,35.13724
RT004004RouteTypeB,27768985,-81.214547,35.259856
RT004004RouteTypeB,27769357,-81.177542,35.265673
RT004004RouteTypeB,27770492,-81.18802,35.290301
RT006006RouteTypeA,27771290,-80.839445,35.227663
RT012012RouteTypeC,27773406,-80.766037,35.279356
RT017017RouteTypeB,277744,-80.82776,35.371031
RT008008RouteTypeA,27775719,-80.842771,35.409747
RT005005RouteTypeC,27781532,-81.099336,35.267998
RT011011RouteTypeB,27782151,-80.883313,35.237848
RT002002RouteTypeC,27783174,NULL,NULL
RT001001RouteTypeA,27784249,NULL,NULL
RT006006RouteTypeC,27789928,-80.892177,35.13542
RT006006RouteTypeC,27790205,-80.851117,35.030915
RT007007RouteTypeC,27793459,-80.898044,35.224632
RT008008RouteTypeA,27795581,-80.867501,35.458346
RT010010RouteTypeC,27796562,-80.802431,35.174422
RT002002RouteTypeA,27798664,-80.65064,35.050591
RT004004RouteTypeA,27800716,-80.87614,35.127944
RT004004RouteTypeA,27801186,-80.855834,35.117723
RT006006RouteTypeA,27802706,-80.845345,35.239372
RT008008RouteTypeA,27804262,-80.854051,35.349924
RT003003RouteTypeC,27807181,NULL,NULL
RT008008RouteTypeA,27808952,-80.859248,35.480318
RT003003RouteTypeA,27809594,-81.183757,35.262761
RT006006RouteTypeA,2781013,-80.840784,35.228872
RT010010RouteTypeC,27813769,-80.78018,35.243622
RT012012RouteTypeC,27814308,-80.801825,35.300789
RT004004RouteTypeA,27816873,-80.88163,35.087278
RT005005RouteTypeC,27817540,-81.137845,35.274764
RT008008RouteTypeA,27819502,-80.842153,35.502837
RT002002RouteTypeA,27821816,NULL,NULL
RT008008RouteTypeA,27823206,-80.865153,35.406173
RT007007RouteTypeA,27825446,-80.840948,35.270281
RT003003RouteTypeB,27826137,-80.84893,35.041993
RT006006RouteTypeA,27830940,-80.847895,35.226157
RT008008RouteTypeA,27831157,-80.862893,35.407345
RT008008RouteTypeC,27833960,-81.031041,35.306426
RT011011RouteTypeC,27834137,-80.848854,35.232318
RT005005RouteTypeA,27835784,-80.812056,35.220264
RT003003RouteTypeA,27836182,-80.918039,35.199501
RT005005RouteTypeA,27837198,-80.818113,35.221175
RT017017RouteTypeB,27845441,-80.833456,35.369567
RT003003RouteTypeC,27846697,-81.449162,35.169516
RT009009RouteTypeC,2784842,-80.707405,35.172698
RT001001RouteTypeC,2784964,-80.531482,34.988384
RT013013RouteTypeB,27850953,-80.756213,35.18322
RT002002RouteTypeC,27852198,-81.564319,35.256917
RT005005RouteTypeC,27854421,-81.059067,35.278655
RT012012RouteTypeC,2785566,-80.837841,35.311012
RT005005RouteTypeC,27857403,NULL,NULL
RT010010RouteTypeC,27859194,-80.773584,35.18803
RT015015RouteTypeB,27860937,-80.800171,35.237729
RT011011RouteTypeC,27864329,-80.836021,35.253307
RT002002RouteTypeA,27865202,-80.739856,35.140725
RT009009RouteTypeB,27866436,-80.876109,35.137222
RT010010RouteTypeC,27867915,-80.752148,35.247758
RT010010RouteTypeB,27870947,-80.798313,35.190104
RT001001RouteTypeA,27873223,-80.843947,35.071047
RT007007RouteTypeA,27877868,-80.738608,35.328882
RT013013RouteTypeB,27878207,-80.727413,35.200704
RT005005RouteTypeA,27879583,-80.767642,35.195948
RT012012RouteTypeB,27886133,-80.93744,35.24424
RT001001RouteTypeB,27888897,-81.508469,35.243595
RT012012RouteTypeC,27890343,-80.78659,35.384648
RT011011RouteTypeB,2789338,-80.843431,35.233179
RT008008RouteTypeA,2789661,-80.877702,35.491274
RT003003RouteTypeA,2789716,-81.141344,35.261656
RT007007RouteTypeB,27898864,-80.987056,35.103659
RT011011RouteTypeC,27899319,-80.818749,35.246389
RT005005RouteTypeA,27900354,-80.849266,35.172242
RT002002RouteTypeC,27902852,-81.523472,35.30584
RT015015RouteTypeB,27903823,-80.842307,35.260928
RT016016RouteTypeB,27904711,-80.863901,35.408308
RT010010RouteTypeC,27905270,-80.765451,35.212781
RT005005RouteTypeA,27907287,-80.810816,35.219264
RT005005RouteTypeC,27910312,-81.159323,35.297303
RT003003RouteTypeA,27912959,-81.015412,35.297474
RT007007RouteTypeB,27913134,-80.929557,35.143432
RT003003RouteTypeA,27914543,NULL,NULL
RT010010RouteTypeC,27916463,-80.77553,35.236728
RT015015RouteTypeB,27917248,-80.835915,35.251696
RT009009RouteTypeC,27918525,-80.74118,35.161874
RT006006RouteTypeA,27922120,-80.832885,35.222859
RT016016RouteTypeB,27923693,-80.872439,35.442804
RT008008RouteTypeA,27924151,-80.875824,35.487791
RT004004RouteTypeA,27925672,-80.831691,35.146401
RT004004RouteTypeB,2792676,-81.196671,35.316917
RT010010RouteTypeC,27927335,-80.75033,35.203911
RT012012RouteTypeC,27928312,-80.767984,35.34194
RT005005RouteTypeA,27929630,-80.815296,35.220672
RT005005RouteTypeA,27936254,-80.798321,35.175906
RT006006RouteTypeA,27937644,-80.865452,35.229229
RT005005RouteTypeA,27938628,-80.77258,35.214234
RT011011RouteTypeB,27940354,-80.843431,35.233179
RT011011RouteTypeC,27942996,-80.843431,35.233179
RT001001RouteTypeB,27943965,-81.362782,35.238251
RT007007RouteTypeA,27945192,-80.720775,35.204314
RT005005RouteTypeA,27946159,-80.851819,35.197652
RT014014RouteTypeB,2794756,-80.658789,35.170379
RT003003RouteTypeB,27948909,-80.756027,34.958331
RT008008RouteTypeA,27949334,-80.856248,35.411348
RT010010RouteTypeB,27950784,-80.773318,35.189875
RT002002RouteTypeA,27951407,-80.662536,35.171421
RT001001RouteTypeA,27952122,-80.812859,35.060088
RT003003RouteTypeC,27953665,-81.333079,35.231634
RT007007RouteTypeB,27955680,-80.968864,35.162653
RT004004RouteTypeC,27956616,-80.770109,35.062998
RT004004RouteTypeB,27958101,-81.124722,35.243728
RT016016RouteTypeB,2796188,-80.891178,35.475558
RT006006RouteTypeA,27962585,-80.854288,35.217008
RT004004RouteTypeA,27963502,-80.876032,35.167792
RT002002RouteTypeA,27964523,-80.72624,35.145904
RT002002RouteTypeC,27965135,-81.57164,35.415075
RT003003RouteTypeA,2796679,-81.037436,35.243811
RT002002RouteTypeC,27967780,-81.57218,35.407771
RT002002RouteTypeC,2796893,-81.532944,35.418193
RT002002RouteTypeC,27969447,-81.558354,35.417725
RT008008RouteTypeA,27970458,-80.888333,35.350607
RT004004RouteTypeA,2797185,-80.869765,35.119862
RT005005RouteTypeA,2797230,-80.797686,35.176988
RT006006RouteTypeA,27973751,-80.858656,35.20896
RT011011RouteTypeB,27977841,-80.861714,35.20631
RT004004RouteTypeA,27978793,NULL,NULL
RT008008RouteTypeA,27980464,NULL,NULL
RT011011RouteTypeB,27982626,-80.890275,35.223586
RT005005RouteTypeA,27983465,-80.799139,35.219231
RT016016RouteTypeB,27985963,-80.875749,35.442991
RT013013RouteTypeB,27988133,-80.781904,35.211599
RT015015RouteTypeB,27990476,-80.835915,35.251696
RT006006RouteTypeA,27991687,-80.84153,35.228282
RT008008RouteTypeC,27992255,-80.902509,35.323375
RT010010RouteTypeC,27993994,-80.773318,35.189875
RT007007RouteTypeA,27996823,-80.791875,35.335737
RT008008RouteTypeA,27998642,-80.847522,35.503532
RT005005RouteTypeA,28001942,-80.812211,35.219027
RT005005RouteTypeA,28002280,-80.841202,35.19943
RT004004RouteTypeA,28003143,-80.929988,35.13723
RT004004RouteTypeA,28005406,-80.933646,35.138345
RT008008RouteTypeA,28006534,-80.894543,35.479438
RT002002RouteTypeA,28009560,-80.73812,35.139075
RT006006RouteTypeA,28013213,-80.840508,35.228993
RT001001RouteTypeA,28016692,-80.73141,35.084662
RT008008RouteTypeA,2801842,-80.848433,35.499532
RT007007RouteTypeA,28020228,-80.787504,35.246848
RT008008RouteTypeA,28023292,-80.861644,35.441962
RT010010RouteTypeC,28024238,-80.794102,35.217905
RT002002RouteTypeC,28027450,-81.515834,35.233115
RT007007RouteTypeA,2802842,-80.805776,35.246992
RT003003RouteTypeC,28033151,-81.210501,35.267083
RT001001RouteTypeC,28035923,-80.456055,34.982271
RT001001RouteTypeA,28036207,-80.81375,35.061024
RT006006RouteTypeA,28038931,-80.845387,35.238781
RT003003RouteTypeC,28039317,-81.19819,35.262054
RT008008RouteTypeA,28041918,-80.868882,35.484076
RT001001RouteTypeA,28042578,-80.698071,35.001177
RT006006RouteTypeA,28043286,-80.854288,35.217008
RT007007RouteTypeA,28045909,-80.717127,35.333031
RT006006RouteTypeA,28046763,-80.839723,35.229605
RT008008RouteTypeC,28047778,-80.887115,35.31098
RT008008RouteTypeC,28048526,-80.887115,35.31098
RT006006RouteTypeA,2805071,-80.840848,35.22704
RT004004RouteTypeA,28052330,-80.883105,35.076474
RT008008RouteTypeC,28054257,-80.887115,35.31098
RT008008RouteTypeC,28055307,-80.887115,35.31098
RT004004RouteTypeC,28056134,-80.569805,35.014362
RT004004RouteTypeA,28057681,NULL,NULL
RT005005RouteTypeA,28058587,-80.788512,35.191605
RT006006RouteTypeA,28062234,-80.840848,35.22704
RT006006RouteTypeA,28063688,-80.840848,35.22704
RT002002RouteTypeC,28064530,-81.538058,35.309918
RT001001RouteTypeA,28066257,-80.851489,35.052607
RT005005RouteTypeA,28067224,-80.78934,35.207882
RT003003RouteTypeA,28068706,-81.170217,35.261209
RT008008RouteTypeA,28069978,-80.849188,35.498104
RT008008RouteTypeA,28070442,-80.849404,35.497994
RT001001RouteTypeA,28072892,NULL,NULL
RT002002RouteTypeC,28075243,-81.612988,35.322241
RT011011RouteTypeB,28079457,-80.835514,35.214569
RT011011RouteTypeC,28082323,-80.844195,35.200052
RT001001RouteTypeA,28084915,-80.849974,35.086145
RT016016RouteTypeB,2808625,-80.857994,35.481209
RT007007RouteTypeA,28088632,-80.739983,35.316384
RT011011RouteTypeB,28089840,-80.882821,35.178926
RT004004RouteTypeA,28090394,-80.830612,35.14662
RT012012RouteTypeC,28092343,-80.826269,35.328878
RT012012RouteTypeC,2809323,-80.826269,35.328878
RT012012RouteTypeC,28094514,-80.826269,35.328878
RT008008RouteTypeA,28095485,-80.891425,35.447409
RT006006RouteTypeC,28102902,-80.885211,35.084225
RT011011RouteTypeB,28103629,-80.873176,35.194389
RT004004RouteTypeA,28104728,-80.881419,35.186001
RT004004RouteTypeC,28105376,-80.654296,35.078067
RT002002RouteTypeC,28106710,-81.513392,35.238571
RT001001RouteTypeA,28108641,-80.750958,34.939083
RT001001RouteTypeA,28113438,-80.844504,35.070502
RT006006RouteTypeA,28115292,-80.841461,35.227608
RT004004RouteTypeA,281165,-80.877095,35.104697
RT007007RouteTypeC,28118872,-80.97023,35.16175
RT006006RouteTypeA,28119295,-80.857698,35.219204
RT007007RouteTypeA,28120817,-80.82015,35.23612
RT004004RouteTypeA,28121306,-80.880154,35.180603
RT007007RouteTypeA,28123725,-80.720939,35.203381
RT007007RouteTypeA,28125203,NULL,NULL
RT007007RouteTypeA,28131647,-80.80443,35.246977
RT005005RouteTypeC,28135407,-81.169109,35.316671
RT003003RouteTypeA,2813776,-80.888571,35.240611
RT005005RouteTypeA,28139740,-80.757768,35.207732
RT010010RouteTypeC,2814020,-80.750062,35.249977
RT003003RouteTypeA,28142312,-80.872865,35.234219
RT002002RouteTypeA,28145584,-80.546226,35.001567
RT009009RouteTypeC,28146712,-80.632213,35.224292
RT012012RouteTypeB,28147558,-80.913348,35.290426
RT007007RouteTypeA,28150366,-80.805606,35.247284
RT005005RouteTypeC,28152299,-81.134986,35.242893
RT015015RouteTypeB,28154636,-80.765479,35.289537
RT005005RouteTypeA,28155330,NULL,NULL
RT006006RouteTypeA,28159218,-80.841489,35.227931
RT009009RouteTypeC,28160813,-80.600411,35.125958
RT009009RouteTypeC,28161137,-80.537553,35.138697
RT002002RouteTypeA,28164743,-80.550993,34.980721
RT003003RouteTypeA,28166182,-81.072685,35.23598
RT004004RouteTypeC,28168522,-80.619448,34.854447
RT005005RouteTypeA,28170535,-80.845518,35.170575
RT004004RouteTypeB,28173652,-81.132565,35.225331
RT015015RouteTypeB,28175991,-80.780781,35.243222
RT017017RouteTypeB,28176849,-80.718489,35.333877
RT003003RouteTypeA,28178234,-81.037558,35.243554
RT003003RouteTypeB,28179374,-80.669078,34.937567
RT004004RouteTypeC,2818070,-80.802446,35.016722
RT002002RouteTypeC,28181460,-81.530387,35.213452
RT006006RouteTypeC,28182887,-80.881017,35.165012
RT001001RouteTypeC,28184392,-80.502748,35.043162
RT001001RouteTypeA,28185445,-80.85946,35.087577
RT011011RouteTypeC,28187304,-80.855114,35.252467
RT005005RouteTypeA,28188986,-80.841897,35.20023
RT002002RouteTypeC,2818973,-81.540653,35.292226
RT007007RouteTypeA,28190127,-80.806354,35.246427
RT008008RouteTypeA,28192491,-80.86455,35.443723
RT003003RouteTypeA,28194757,-81.016738,35.274605
